PEÇAS;Descrição;Etiqueta;Etiqueta1;QUANTIDADE TOTAL;Origen1;Familia;POSIÇÃO;supplierlabel;REFERENCEDATE;Expirationdate;Backlog
990991;PORCA AUTOTRAVANTE M14;M-345998;M-346037;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346134;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-345998;M-346008;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346179;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346128;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346143;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-345998;M-346014;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346187;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-345998;M-346041;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346160;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-345998;M-346030;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346188;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346148;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346167;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-345998;M-346023;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346172;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-345998;M-346046;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346176;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346124;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346185;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346173;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346139;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-345998;M-346047;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346132;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346189;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346141;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346130;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346174;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346137;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346145;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346151;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346180;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346156;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346162;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346157;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346163;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346166;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346171;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346181;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346182;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346183;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
990991;PORCA AUTOTRAVANTE M14;M-346120;M-346186;250;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345375;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345410;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345357;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345378;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345397;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345384;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345401;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345387;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345390;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345403;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345354;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345355;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345365;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345414;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345419;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345423;M-345424;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345423;M-345425;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345353;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345358;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345370;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345386;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345371;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345399;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345393;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345360;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345411;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345396;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345361;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345413;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345368;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345417;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345376;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345356;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345423;M-345426;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345364;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345405;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345367;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345372;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345416;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345373;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345389;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345422;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345412;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345418;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345362;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345420;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345359;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345374;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345363;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345421;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345369;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345380;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345366;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345381;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345377;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345382;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345379;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345385;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345388;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345383;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345400;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345391;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345392;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345394;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345404;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345395;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345402;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345406;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345415;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345398;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345408;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345409;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
994468;PARAFUSO FLANGEADO  M14x2.0x35  10.9;M-345352;M-345407;70;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344448;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344471;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344476;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344480;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344481;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344514;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344515;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345445;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345484;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345528;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345533;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345544;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345553;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345568;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344472;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345591;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344478;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345593;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344457;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344495;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345596;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344458;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344501;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345599;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344494;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344502;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345600;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344499;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345603;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344503;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345607;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345617;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345618;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345634;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345640;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345650;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345431;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345661;M-345672;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
